REF_DATE,City,Province,Housing_Type,PRICE_INDEX,city_size_type,pop_2016,city_size,pop_density,Year,PRICE_INDEX_P
2019-11-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,103.0
2019-12-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2019,103.0
2020-01-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2020,102.83991244916774
2020-02-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2020,102.83991244916774
2020-03-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2020,102.83991244916774
2020-04-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2020,102.83991244916774
2020-05-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2020,102.83991244916774
2020-06-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2020,102.83991244916774
2020-07-01,Sherbrooke,Quebec,Land only,103,"Large urban population centre (100,000 or more)",139565.0,96.34,1448.7,2020,102.83991244916774
2016-12-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2016,100.0
2017-01-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-02-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-03-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-04-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-05-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-06-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-07-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-08-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-09-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-10-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-11-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2017-12-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2017,100.0
2018-01-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-02-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-03-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-04-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-05-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-06-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-07-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-08-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-09-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-10-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-11-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2018-12-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2018,100.0
2019-01-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-02-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-03-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-04-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-05-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-06-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-07-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-08-01,Trois-Rivières,Quebec,Land only,100,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,100.0
2019-09-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,101.0
2019-10-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,101.0
2019-11-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,101.0
2019-12-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2019,101.0
2020-01-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2020,102.97983824484322
2020-02-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2020,102.97983824484322
2020-03-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2020,102.97983824484322
2020-04-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2020,102.97983824484322
2020-05-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2020,102.97983824484322
2020-06-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2020,102.97983824484322
2020-07-01,Trois-Rivières,Quebec,Land only,101,"Large urban population centre (100,000 or more)",114203.0,72.23,1581.2,2020,102.97983824484322
2016-12-01,Oshawa,Ontario,Land only,100,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2016,100.0
2017-01-01,Oshawa,Ontario,Land only,100,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,100.0
2017-02-01,Oshawa,Ontario,Land only,100,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,100.0
2017-03-01,Oshawa,Ontario,Land only,100,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,100.0
2017-04-01,Oshawa,Ontario,Land only,104,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,104.0
2017-05-01,Oshawa,Ontario,Land only,104,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,104.0
2017-06-01,Oshawa,Ontario,Land only,104,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,104.0
2017-07-01,Oshawa,Ontario,Land only,104,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,104.0
2017-08-01,Oshawa,Ontario,Land only,104,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,104.0
2017-09-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,105.0
2017-10-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,105.0
2017-11-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,105.0
2017-12-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2017,105.0
2018-01-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-02-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-03-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-04-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-05-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-06-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-07-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-08-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-09-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-10-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-11-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2018-12-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2018,106.0
2019-01-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-02-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-03-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-04-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-05-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-06-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-07-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-08-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-09-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-10-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-11-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2019-12-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2019,106.0
2020-01-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2020,103.42031408919252
2020-02-01,Oshawa,Ontario,Land only,106,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2020,103.42031408919252
2020-03-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2020,103.42031408919252
2020-04-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2020,103.42031408919252
2020-05-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2020,103.42031408919252
2020-06-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2020,103.42031408919252
2020-07-01,Oshawa,Ontario,Land only,105,"Large urban population centre (100,000 or more)",308875.0,154.57,1998.3,2020,103.42031408919252
2016-12-01,Guelph,Ontario,Land only,100,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2016,100.0
2017-01-01,Guelph,Ontario,Land only,101,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,101.0
2017-02-01,Guelph,Ontario,Land only,102,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,102.0
2017-03-01,Guelph,Ontario,Land only,102,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,102.0
2017-04-01,Guelph,Ontario,Land only,102,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,102.0
2017-05-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2017-06-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2017-07-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2017-08-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2017-09-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2017-10-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2017-11-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2017-12-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2017,104.0
2018-01-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-02-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-03-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-04-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-05-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-06-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-07-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-08-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-09-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-10-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-11-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2018-12-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2018,104.0
2019-01-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-02-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-03-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-04-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-05-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-06-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-07-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-08-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
2019-09-01,Guelph,Ontario,Land only,104,"Large urban population centre (100,000 or more)",132397.0,74.1,1786.7,2019,104.0
